,timestamp,logNumber,Statistic.recvSeq2,Statistic.recvNum2,Statistic.computenum2,Statistic.recvSeq13,Statistic.recvNum13,Statistic.computenum13
3613,62957,log0,0,0,0,2094,2011,286
3614,65441,log1,1208,1207,285,0,0,0
3615,62987,log0,0,0,0,2095,2012,286
3616,65471,log1,1209,1208,285,0,0,0
3617,63017,log0,0,0,0,2096,2013,286
3618,65501,log1,1209,1208,285,0,0,0
3619,63047,log0,0,0,0,2097,2014,286
3620,65531,log1,1210,1209,285,0,0,0
3621,63077,log0,0,0,0,2098,2015,286
3622,65561,log1,1211,1210,286,0,0,0
3623,63107,log0,0,0,0,2099,2016,286
3624,65591,log1,1211,1210,286,0,0,0
3625,63137,log0,0,0,0,2100,2017,287
3626,65621,log1,1212,1211,286,0,0,0
3627,63167,log0,0,0,0,2101,2018,287
3628,65651,log1,1212,1211,286,0,0,0
3629,63197,log0,0,0,0,2102,2019,287
3630,65681,log1,1213,1212,286,0,0,0
3631,63227,log0,0,0,0,2103,2020,287
3632,65711,log1,1214,1213,286,0,0,0
3633,63257,log0,0,0,0,2104,2021,287
3634,65741,log1,1214,1213,286,0,0,0
3635,63287,log0,0,0,0,2105,2022,287
3636,65771,log1,1215,1214,287,0,0,0
3637,63317,log0,0,0,0,2106,2023,287
3638,65801,log1,1215,1214,287,0,0,0
3639,63347,log0,0,0,0,2107,2024,288
3640,65831,log1,1216,1215,287,0,0,0
3641,63377,log0,0,0,0,2108,2025,288
3642,65861,log1,1217,1216,287,0,0,0
3643,63407,log0,0,0,0,2109,2026,288
3644,65891,log1,1217,1216,287,0,0,0
3645,63437,log0,0,0,0,2110,2027,288
3646,65921,log1,1218,1217,287,0,0,0
3647,63467,log0,0,0,0,2111,2028,288
3648,65951,log1,1218,1217,287,0,0,0
3649,63497,log0,0,0,0,2112,2029,288
3650,65981,log1,1219,1218,288,0,0,0
3651,63527,log0,0,0,0,2113,2030,288
3652,66011,log1,1220,1219,288,0,0,0
3653,63557,log0,0,0,0,2114,2031,289
3654,66041,log1,1220,1219,288,0,0,0
3655,63587,log0,0,0,0,2115,2032,289
3656,66071,log1,1221,1220,288,0,0,0
3657,63617,log0,0,0,0,2116,2033,289
3658,66101,log1,1221,1220,288,0,0,0
3659,63647,log0,0,0,0,2117,2034,289
3660,66131,log1,1222,1221,288,0,0,0
3661,63677,log0,0,0,0,2118,2035,289
3662,66161,log1,1223,1222,289,0,0,0
3663,63707,log0,0,0,0,2119,2036,289
3664,66191,log1,1223,1222,289,0,0,0
3665,63737,log0,0,0,0,2120,2037,289
3666,66221,log1,1224,1223,289,0,0,0
3667,63767,log0,0,0,0,2121,2038,290
3668,66251,log1,1224,1223,289,0,0,0
3669,63797,log0,0,0,0,2122,2039,290
3670,66281,log1,1225,1224,289,0,0,0
3671,63827,log0,0,0,0,2123,2040,290
3672,66311,log1,1226,1225,289,0,0,0
3673,63857,log0,0,0,0,2124,2041,290
3674,66341,log1,1226,1225,289,0,0,0
3675,63887,log0,0,0,0,2125,2042,290
3676,66371,log1,1227,1226,290,0,0,0
3677,63917,log0,0,0,0,2126,2043,290
3678,66401,log1,1227,1226,290,0,0,0
3679,63947,log0,0,0,0,2127,2044,290
3680,66431,log1,1228,1227,290,0,0,0
3681,63977,log0,0,0,0,2128,2045,291
3682,66461,log1,1229,1228,290,0,0,0
3683,64007,log0,0,0,0,2129,2046,291
3684,66491,log1,1229,1228,290,0,0,0
3685,64037,log0,0,0,0,2130,2047,291
3686,66521,log1,1230,1229,290,0,0,0
3687,64067,log0,0,0,0,2131,2048,291
3688,66551,log1,1230,1229,290,0,0,0
3689,64097,log0,0,0,0,2132,2049,291
3690,66581,log1,1231,1230,291,0,0,0
3691,64127,log0,0,0,0,2133,2050,291
3692,66611,log1,1232,1231,291,0,0,0
3693,64157,log0,0,0,0,2134,2051,291
3694,66641,log1,1232,1231,291,0,0,0
3695,64187,log0,0,0,0,2135,2052,292
3696,66671,log1,1233,1232,291,0,0,0
3697,64217,log0,0,0,0,2136,2053,292
3698,66701,log1,1233,1232,291,0,0,0
3699,64247,log0,0,0,0,2137,2054,292
3700,66731,log1,1234,1233,291,0,0,0
3701,64277,log0,0,0,0,2138,2055,292
3702,66761,log1,1235,1234,292,0,0,0
3703,64307,log0,0,0,0,2139,2056,292
3704,66791,log1,1235,1234,292,0,0,0
3705,64337,log0,0,0,0,2140,2057,292
3706,66821,log1,1236,1235,292,0,0,0
3707,64367,log0,0,0,0,2141,2058,292
3708,66851,log1,1236,1235,292,0,0,0
3709,64397,log0,0,0,0,2142,2059,293
3710,66881,log1,1237,1236,292,0,0,0
3711,64427,log0,0,0,0,2143,2060,293
3712,66911,log1,1238,1237,292,0,0,0
3713,64457,log0,0,0,0,2144,2061,293
3714,66941,log1,1238,1237,292,0,0,0
3715,64487,log0,0,0,0,2145,2062,293
3716,66971,log1,1239,1238,293,0,0,0
3717,64517,log0,0,0,0,2146,2063,293
3718,67001,log1,1239,1238,293,0,0,0
3719,64547,log0,0,0,0,2147,2064,293
3720,67031,log1,1240,1239,293,0,0,0
3721,64577,log0,0,0,0,2148,2065,293
3722,67061,log1,1241,1240,293,0,0,0
3723,64607,log0,0,0,0,2149,2066,294
3724,67091,log1,1241,1240,293,0,0,0
3725,64637,log0,0,0,0,2150,2067,294
3726,67121,log1,1242,1241,293,0,0,0
3727,64667,log0,0,0,0,2151,2068,294
3728,67151,log1,1242,1241,293,0,0,0
3729,64697,log0,0,0,0,2152,2069,294
3730,67181,log1,1243,1242,294,0,0,0
3731,64727,log0,0,0,0,2153,2070,294
3732,67211,log1,1244,1243,294,0,0,0
3733,64757,log0,0,0,0,2154,2071,294
3734,67241,log1,1244,1243,294,0,0,0
3735,64787,log0,0,0,0,2155,2072,294
3736,67271,log1,1245,1244,294,0,0,0
3737,64817,log0,0,0,0,2156,2073,295
3738,67301,log1,1245,1244,294,0,0,0
3739,64847,log0,0,0,0,2157,2074,295
3740,67331,log1,1246,1245,294,0,0,0
3741,64877,log0,0,0,0,2158,2075,295
3742,67361,log1,1247,1246,295,0,0,0
3743,64907,log0,0,0,0,2159,2076,295
3744,67391,log1,1247,1246,295,0,0,0
3745,64937,log0,0,0,0,2160,2077,295
3746,67421,log1,1248,1247,295,0,0,0
3747,64967,log0,0,0,0,2161,2078,295
3748,67451,log1,1248,1247,295,0,0,0
3749,64997,log0,0,0,0,2162,2079,295
3750,67481,log1,1249,1248,295,0,0,0
3751,65027,log0,0,0,0,2163,2080,296
3752,67511,log1,1250,1249,295,0,0,0
3753,65057,log0,0,0,0,2164,2081,296
3754,67541,log1,1250,1249,295,0,0,0
3755,65087,log0,0,0,0,2165,2082,296
3756,67571,log1,1251,1250,296,0,0,0
3757,65117,log0,0,0,0,2166,2083,296
3758,67601,log1,1251,1250,296,0,0,0
3759,65147,log0,0,0,0,2167,2084,296
3760,67631,log1,1252,1251,296,0,0,0
3761,65177,log0,0,0,0,2168,2085,296
3762,67661,log1,1253,1252,296,0,0,0
3763,65207,log0,0,0,0,2169,2086,296
3764,67691,log1,1253,1252,296,0,0,0
3765,65237,log0,0,0,0,2170,2087,297
3766,67721,log1,1254,1253,296,0,0,0
3767,65267,log0,0,0,0,2171,2088,297
3768,67751,log1,1254,1253,296,0,0,0
3769,65297,log0,0,0,0,2172,2089,297
3770,67781,log1,1255,1254,297,0,0,0
3771,65327,log0,0,0,0,2173,2090,297
3772,67811,log1,1256,1255,297,0,0,0
3773,65357,log0,0,0,0,2174,2091,297
3774,67841,log1,1256,1255,297,0,0,0
3775,65387,log0,0,0,0,2175,2092,297
3776,67871,log1,1257,1256,297,0,0,0
3777,65417,log0,0,0,0,2176,2093,297
3778,67901,log1,1257,1256,297,0,0,0
3779,65447,log0,0,0,0,2177,2094,298
3780,67931,log1,1258,1257,297,0,0,0
3781,65477,log0,0,0,0,2178,2095,298
3782,67961,log1,1259,1258,298,0,0,0
3783,65507,log0,0,0,0,2179,2096,298
3784,67991,log1,1259,1258,298,0,0,0
3785,65537,log0,0,0,0,2180,2097,298
3786,68021,log1,1260,1259,298,0,0,0
3787,65567,log0,0,0,0,2181,2098,298
3788,68051,log1,1260,1259,298,0,0,0
3789,65597,log0,0,0,0,2182,2099,298
3790,68081,log1,1261,1260,298,0,0,0
3791,65627,log0,0,0,0,2183,2100,298
3792,68111,log1,1262,1261,298,0,0,0
3793,65657,log0,0,0,0,2184,2101,299
3794,68141,log1,1262,1261,298,0,0,0
3795,65687,log0,0,0,0,2185,2102,299
3796,68171,log1,1263,1262,299,0,0,0
3797,65717,log0,0,0,0,2186,2103,299
3798,68201,log1,1263,1262,299,0,0,0
3799,65747,log0,0,0,0,2187,2104,299
3800,68231,log1,1264,1263,299,0,0,0
3801,65777,log0,0,0,0,2188,2105,299
3802,68261,log1,1265,1264,299,0,0,0
3803,65807,log0,0,0,0,2189,2106,299
3804,68291,log1,1265,1264,299,0,0,0
3805,65837,log0,0,0,0,2190,2107,299
3806,68321,log1,1266,1265,299,0,0,0
3807,65867,log0,0,0,0,2191,2108,300
3808,68351,log1,1266,1265,299,0,0,0
3809,65897,log0,0,0,0,2192,2109,300
3810,68381,log1,1267,1266,300,0,0,0
3811,65927,log0,0,0,0,2193,2110,300
3812,68411,log1,1268,1267,300,0,0,0
3813,65957,log0,0,0,0,2194,2111,300
3814,68441,log1,1268,1267,300,0,0,0
3815,65987,log0,0,0,0,2195,2112,300
3816,68471,log1,1269,1268,300,0,0,0
3817,66017,log0,0,0,0,2196,2113,300
3818,68501,log1,1269,1268,300,0,0,0
3819,66047,log0,0,0,0,2197,2114,300
3820,68531,log1,1270,1269,300,0,0,0
3821,66077,log0,0,0,0,2198,2115,301
3822,68561,log1,1271,1270,301,0,0,0
3823,66107,log0,0,0,0,2199,2116,301
3824,68591,log1,1271,1270,301,0,0,0
3825,66137,log0,0,0,0,2200,2117,301
3826,68621,log1,1272,1271,301,0,0,0
3827,66167,log0,0,0,0,2201,2118,301
3828,68651,log1,1272,1271,301,0,0,0
3829,66197,log0,0,0,0,2202,2119,301
3830,68681,log1,1273,1272,301,0,0,0
3831,66227,log0,0,0,0,2203,2120,301
3832,68711,log1,1274,1273,301,0,0,0
3833,66257,log0,0,0,0,2204,2121,301
3834,68741,log1,1274,1273,301,0,0,0
3835,66287,log0,0,0,0,2205,2122,302
3836,68771,log1,1275,1274,302,0,0,0
3837,66317,log0,0,0,0,2206,2123,302
3838,68801,log1,1275,1274,302,0,0,0
3839,66347,log0,0,0,0,2207,2124,302
3840,68831,log1,1276,1275,302,0,0,0
3841,66377,log0,0,0,0,2208,2125,302
3842,68861,log1,1277,1276,302,0,0,0
3843,66407,log0,0,0,0,2209,2126,302
3844,68891,log1,1277,1276,302,0,0,0
3845,66437,log0,0,0,0,2210,2127,302
3846,68921,log1,1278,1277,302,0,0,0
3847,66467,log0,0,0,0,2211,2128,302
3848,68951,log1,1278,1277,302,0,0,0
3849,66497,log0,0,0,0,2212,2129,303
3850,68981,log1,1279,1278,303,0,0,0
3851,66527,log0,0,0,0,2213,2130,303
3852,69011,log1,1280,1279,303,0,0,0
3853,66557,log0,0,0,0,2214,2131,303
3854,69041,log1,1280,1279,303,0,0,0
3855,66587,log0,0,0,0,2215,2132,303
3856,69071,log1,1281,1280,303,0,0,0
3857,66617,log0,0,0,0,2216,2133,303
3858,69101,log1,1281,1280,303,0,0,0
3859,66647,log0,0,0,0,2217,2134,303
3860,69131,log1,1282,1281,303,0,0,0
3861,66677,log0,0,0,0,2218,2135,303
3862,69161,log1,1283,1282,303,0,0,0
3863,66707,log0,0,0,0,2219,2136,304
3864,69191,log1,1283,1282,303,0,0,0
3865,66737,log0,0,0,0,2220,2137,304
3866,69221,log1,1284,1283,303,0,0,0
3867,66767,log0,0,0,0,2221,2138,304
3868,69251,log1,1284,1283,303,0,0,0
3869,66797,log0,0,0,0,2222,2139,304
3870,69281,log1,1285,1284,303,0,0,0
3871,66827,log0,0,0,0,2223,2140,304
3872,69311,log1,1286,1285,303,0,0,0
3873,66857,log0,0,0,0,2224,2141,304
3874,69341,log1,1286,1285,303,0,0,0
3875,66887,log0,0,0,0,2225,2142,304
3876,69371,log1,1287,1286,304,0,0,0
3877,66917,log0,0,0,0,2226,2143,305
3878,69401,log1,1287,1286,304,0,0,0
3879,66947,log0,0,0,0,2227,2144,305
3880,69431,log1,1288,1287,304,0,0,0
3881,66977,log0,0,0,0,2228,2145,305
3882,69461,log1,1289,1288,304,0,0,0
3883,67007,log0,0,0,0,2229,2146,305
3884,69491,log1,1289,1288,304,0,0,0
3885,67037,log0,0,0,0,2230,2147,305
3886,69521,log1,1290,1289,304,0,0,0
3887,67067,log0,0,0,0,2231,2148,305
3888,69551,log1,1290,1289,304,0,0,0
3889,67097,log0,0,0,0,2232,2149,305
3890,69581,log1,1291,1290,305,0,0,0
3891,67127,log0,0,0,0,2233,2150,306
3892,69611,log1,1292,1291,305,0,0,0
3893,67157,log0,0,0,0,2234,2151,306
3894,69641,log1,1292,1291,305,0,0,0
3895,67187,log0,0,0,0,2235,2152,306
3896,69671,log1,1293,1292,305,0,0,0
3897,67217,log0,0,0,0,2236,2153,306
3898,69701,log1,1293,1292,305,0,0,0
3899,67247,log0,0,0,0,2237,2154,306
3900,69731,log1,1294,1293,305,0,0,0
3901,67277,log0,0,0,0,2238,2155,306
3902,69761,log1,1295,1294,306,0,0,0
3903,67307,log0,0,0,0,2239,2156,306
3904,69791,log1,1295,1294,306,0,0,0
3905,67337,log0,0,0,0,2240,2157,307
3906,69821,log1,1296,1295,306,0,0,0
3907,67367,log0,0,0,0,2241,2158,307
3908,69851,log1,1296,1295,306,0,0,0
3909,67397,log0,0,0,0,2242,2159,307
3910,69881,log1,1297,1296,306,0,0,0
3911,67427,log0,0,0,0,2243,2160,307
3912,69911,log1,1298,1297,306,0,0,0
3913,67457,log0,0,0,0,2244,2161,307
3914,69941,log1,1298,1297,306,0,0,0
3915,67487,log0,0,0,0,2245,2162,307
3916,69971,log1,1299,1298,307,0,0,0
3917,67517,log0,0,0,0,2246,2163,307
3918,70001,log1,1299,1298,307,0,0,0
3919,67547,log0,0,0,0,2247,2164,308
3920,70031,log1,1300,1299,307,0,0,0
3921,67577,log0,0,0,0,2248,2165,308
3922,70061,log1,1301,1300,307,0,0,0
3923,67607,log0,0,0,0,2249,2166,308
3924,70091,log1,1301,1300,307,0,0,0
3925,67637,log0,0,0,0,2250,2167,308
3926,70121,log1,1302,1301,307,0,0,0
3927,67667,log0,0,0,0,2251,2168,308
3928,70151,log1,1302,1301,307,0,0,0
3929,67697,log0,0,0,0,2252,2169,308
3930,70181,log1,1303,1302,308,0,0,0
3931,67727,log0,0,0,0,2253,2170,308
3932,70211,log1,1304,1303,308,0,0,0
3933,67757,log0,0,0,0,2254,2171,309
3934,70241,log1,1304,1303,308,0,0,0
3935,67787,log0,0,0,0,2255,2172,309
3936,70271,log1,1305,1304,308,0,0,0
3937,67817,log0,0,0,0,2256,2173,309
3938,70301,log1,1305,1304,308,0,0,0
3939,67847,log0,0,0,0,2257,2174,309
3940,70331,log1,1306,1305,308,0,0,0
3941,67877,log0,0,0,0,2258,2175,309
3942,70361,log1,1307,1306,309,0,0,0
3943,67907,log0,0,0,0,2259,2176,309
3944,70391,log1,1307,1306,309,0,0,0
3945,67937,log0,0,0,0,2260,2177,309
3946,70421,log1,1308,1307,309,0,0,0
3947,67967,log0,0,0,0,2261,2178,310
3948,70451,log1,1308,1307,309,0,0,0
3949,67997,log0,0,0,0,2262,2179,310
3950,70481,log1,1309,1308,309,0,0,0
3951,68027,log0,0,0,0,2263,2180,310
3952,70511,log1,1310,1309,309,0,0,0
3953,68057,log0,0,0,0,2264,2181,310
3954,70541,log1,1310,1309,309,0,0,0
3955,68087,log0,0,0,0,2265,2182,310
3956,70571,log1,1311,1310,310,0,0,0
3957,68117,log0,0,0,0,2266,2183,310
3958,70601,log1,1311,1310,310,0,0,0
3959,68147,log0,0,0,0,2267,2184,310
3960,70631,log1,1312,1311,310,0,0,0
3961,68177,log0,0,0,0,2268,2185,311
3962,70661,log1,1313,1312,310,0,0,0
3963,68207,log0,0,0,0,2269,2186,311
3964,70691,log1,1313,1312,310,0,0,0
3965,68237,log0,0,0,0,2270,2187,311
3966,70721,log1,1314,1313,310,0,0,0
3967,68267,log0,0,0,0,2271,2188,311
3968,70751,log1,1314,1313,310,0,0,0
3969,68297,log0,0,0,0,2272,2189,311
3970,70781,log1,1315,1314,311,0,0,0
3971,68327,log0,0,0,0,2273,2190,311
3972,70811,log1,1316,1315,311,0,0,0
3973,68357,log0,0,0,0,2274,2191,311
3974,70841,log1,1316,1315,311,0,0,0
3975,68387,log0,0,0,0,2275,2192,312
3976,70871,log1,1317,1316,311,0,0,0
3977,68417,log0,0,0,0,2276,2193,312
3978,70901,log1,1317,1316,311,0,0,0
3979,68447,log0,0,0,0,2277,2194,312
3980,70931,log1,1318,1317,311,0,0,0
3981,68477,log0,0,0,0,2278,2195,312
3982,70961,log1,1319,1318,312,0,0,0
3983,68507,log0,0,0,0,2279,2196,312
3984,70991,log1,1319,1318,312,0,0,0
3985,68537,log0,0,0,0,2280,2197,312
3986,71021,log1,1320,1319,312,0,0,0
3987,68567,log0,0,0,0,2281,2198,312
3988,71051,log1,1320,1319,312,0,0,0
3989,68597,log0,0,0,0,2282,2199,313
3990,71081,log1,1321,1320,312,0,0,0
3991,68627,log0,0,0,0,2283,2200,313
3992,71111,log1,1322,1321,312,0,0,0
3993,68657,log0,0,0,0,2284,2201,313
3994,71141,log1,1322,1321,312,0,0,0
3995,68687,log0,0,0,0,2285,2202,313
3996,71171,log1,1323,1322,313,0,0,0
3997,68717,log0,0,0,0,2286,2203,313
3998,71201,log1,1323,1322,313,0,0,0
3999,68747,log0,0,0,0,2287,2204,313
4000,71231,log1,1324,1323,313,0,0,0
4001,68777,log0,0,0,0,2288,2205,313
4002,71261,log1,1325,1324,313,0,0,0
4003,68807,log0,0,0,0,2289,2206,314
4004,71291,log1,1325,1324,313,0,0,0
4005,68837,log0,0,0,0,2290,2207,314
4006,71321,log1,1326,1325,313,0,0,0
4007,68867,log0,0,0,0,2291,2208,314
4008,71351,log1,1326,1325,313,0,0,0
4009,68897,log0,0,0,0,2292,2209,314
4010,71381,log1,1327,1326,314,0,0,0
4011,68927,log0,0,0,0,2293,2210,314
4012,71411,log1,1328,1327,314,0,0,0
4013,68957,log0,0,0,0,2294,2211,314
4014,71441,log1,1328,1327,314,0,0,0
4015,68987,log0,0,0,0,2295,2212,314
4016,71471,log1,1329,1328,314,0,0,0
4017,69017,log0,0,0,0,2296,2213,315
4018,71501,log1,1329,1328,314,0,0,0
4019,69047,log0,0,0,0,2297,2214,315
4020,71531,log1,1330,1329,314,0,0,0
4021,69077,log0,0,0,0,2298,2215,315
4022,71561,log1,1331,1330,315,0,0,0
4023,69107,log0,0,0,0,2299,2216,315
4024,71591,log1,1331,1330,315,0,0,0
4025,69137,log0,0,0,0,2300,2217,315
4026,71621,log1,1332,1331,315,0,0,0
4027,69167,log0,0,0,0,2301,2218,315
4028,71651,log1,1332,1331,315,0,0,0
4029,69197,log0,0,0,0,2302,2219,315
4030,71681,log1,1333,1332,315,0,0,0
4031,69227,log0,0,0,0,2303,2220,316
4032,71711,log1,1334,1333,315,0,0,0
4033,69257,log0,0,0,0,2304,2221,316
4034,71741,log1,1334,1333,315,0,0,0
4035,69287,log0,0,0,0,2305,2222,316
4036,71771,log1,1335,1334,316,0,0,0
4037,69317,log0,0,0,0,2306,2223,316
4038,71801,log1,1335,1334,316,0,0,0
4039,69347,log0,0,0,0,2307,2224,316
4040,71831,log1,1336,1335,316,0,0,0
4041,69377,log0,0,0,0,2308,2225,316
4042,71861,log1,1337,1336,316,0,0,0
4043,69407,log0,0,0,0,2309,2226,316
4044,71891,log1,1337,1336,316,0,0,0
4045,69437,log0,0,0,0,2310,2227,317
4046,71921,log1,1338,1337,316,0,0,0
4047,69467,log0,0,0,0,2311,2228,317
4048,71951,log1,1338,1337,316,0,0,0
4049,69497,log0,0,0,0,2312,2229,317
4050,71981,log1,1339,1338,317,0,0,0
4051,69527,log0,0,0,0,2313,2230,317
4052,72011,log1,1340,1339,317,0,0,0
4053,69557,log0,0,0,0,2314,2231,317
4054,72041,log1,1340,1339,317,0,0,0
4055,69587,log0,0,0,0,2315,2232,317
4056,72071,log1,1341,1340,317,0,0,0
4057,69617,log0,0,0,0,2316,2233,317
4058,72101,log1,1341,1340,317,0,0,0
4059,69647,log0,0,0,0,2317,2234,318
4060,72131,log1,1342,1341,317,0,0,0
4061,69677,log0,0,0,0,2318,2235,318
4062,72161,log1,1343,1342,318,0,0,0
4063,69707,log0,0,0,0,2319,2236,318
4064,72191,log1,1343,1342,318,0,0,0
4065,69737,log0,0,0,0,2320,2237,318
4066,72221,log1,1344,1343,318,0,0,0
4067,69767,log0,0,0,0,2321,2238,318
4068,72251,log1,1344,1343,318,0,0,0
4069,69797,log0,0,0,0,2322,2239,318
4070,72281,log1,1345,1344,318,0,0,0
4071,69827,log0,0,0,0,2323,2240,318
4072,72311,log1,1346,1345,318,0,0,0
4073,69857,log0,0,0,0,2324,2241,319
4074,72341,log1,1346,1345,318,0,0,0
4075,69887,log0,0,0,0,2325,2242,319
4076,72371,log1,1347,1346,319,0,0,0
4077,69917,log0,0,0,0,2326,2243,319
4078,72401,log1,1347,1346,319,0,0,0
4079,69947,log0,0,0,0,2327,2244,319
4080,72431,log1,1348,1347,319,0,0,0
4081,69977,log0,0,0,0,2328,2245,319
4082,72461,log1,1349,1348,319,0,0,0
4083,70007,log0,0,0,0,2329,2246,319
4084,72491,log1,1349,1348,319,0,0,0
4085,70037,log0,0,0,0,2330,2247,319
4086,72521,log1,1350,1349,319,0,0,0
4087,70067,log0,0,0,0,2331,2248,320
4088,72551,log1,1350,1349,319,0,0,0
4089,70097,log0,0,0,0,2332,2249,320
4090,72581,log1,1351,1350,320,0,0,0
4091,70127,log0,0,0,0,2333,2250,320
4092,72611,log1,1352,1351,320,0,0,0
4093,70157,log0,0,0,0,2334,2251,320
4094,72641,log1,1352,1351,320,0,0,0
4095,70187,log0,0,0,0,2335,2252,320
4096,72671,log1,1353,1352,320,0,0,0
4097,70217,log0,0,0,0,2336,2253,320
4098,72701,log1,1353,1352,320,0,0,0
4099,70247,log0,0,0,0,2337,2254,320
4100,72731,log1,1354,1353,320,0,0,0
4101,70277,log0,0,0,0,2338,2255,321
4102,72761,log1,1355,1354,321,0,0,0
4103,70307,log0,0,0,0,2339,2256,321
4104,72791,log1,1355,1354,321,0,0,0
4105,70337,log0,0,0,0,2340,2257,321
4106,72821,log1,1356,1355,321,0,0,0
4107,70367,log0,0,0,0,2341,2258,321
4108,72851,log1,1356,1355,321,0,0,0
4109,70397,log0,0,0,0,2342,2259,321
4110,72881,log1,1357,1356,321,0,0,0
4111,70427,log0,0,0,0,2343,2260,321
4112,72911,log1,1358,1357,321,0,0,0
4113,70457,log0,0,0,0,2344,2261,321
4114,72941,log1,1358,1357,321,0,0,0
4115,70487,log0,0,0,0,2345,2262,322
4116,72971,log1,1359,1358,322,0,0,0
4117,70517,log0,0,0,0,2346,2263,322
4118,73001,log1,1359,1358,322,0,0,0
4119,70547,log0,0,0,0,2347,2264,322
4120,73031,log1,1360,1359,322,0,0,0
4121,70577,log0,0,0,0,2348,2265,322
4122,73061,log1,1361,1360,322,0,0,0
4123,70607,log0,0,0,0,2349,2266,322
4124,73091,log1,1361,1360,322,0,0,0
4125,70637,log0,0,0,0,2350,2267,322
4126,73121,log1,1362,1361,322,0,0,0
4127,70667,log0,0,0,0,2351,2268,322
4128,73151,log1,1362,1361,322,0,0,0
4129,70697,log0,0,0,0,2352,2269,323
4130,73181,log1,1363,1362,323,0,0,0
4131,70727,log0,0,0,0,2353,2270,323
4132,73211,log1,1364,1363,323,0,0,0
4133,70757,log0,0,0,0,2354,2271,323
4134,73241,log1,1364,1363,323,0,0,0
4135,70787,log0,0,0,0,2355,2272,323
4136,73271,log1,1365,1364,323,0,0,0
4137,70817,log0,0,0,0,2356,2273,323
4138,73301,log1,1365,1364,323,0,0,0
4139,70847,log0,0,0,0,2357,2274,323
4140,73331,log1,1366,1365,323,0,0,0
4141,70877,log0,0,0,0,2358,2275,323
4142,73361,log1,1367,1366,323,0,0,0
4143,70907,log0,0,0,0,2359,2276,324
4144,73391,log1,1367,1366,323,0,0,0
4145,70937,log0,0,0,0,2360,2277,324
4146,73421,log1,1368,1367,323,0,0,0
4147,70967,log0,0,0,0,2361,2278,324
4148,73451,log1,1368,1367,323,0,0,0
4149,70997,log0,0,0,0,2362,2279,324
4150,73481,log1,1369,1368,323,0,0,0
4151,71027,log0,0,0,0,2363,2280,324
4152,73511,log1,1370,1369,323,0,0,0
4153,71057,log0,0,0,0,2364,2281,324
4154,73541,log1,1370,1369,323,0,0,0
4155,71087,log0,0,0,0,2365,2282,324
4156,73571,log1,1371,1370,324,0,0,0
4157,71117,log0,0,0,0,2366,2283,325
4158,73601,log1,1371,1370,324,0,0,0
4159,71147,log0,0,0,0,2367,2284,325
4160,73631,log1,1372,1371,324,0,0,0
4161,71177,log0,0,0,0,2368,2285,325
4162,73661,log1,1373,1372,324,0,0,0
4163,71207,log0,0,0,0,2369,2286,325
4164,73691,log1,1373,1372,324,0,0,0
4165,71237,log0,0,0,0,2370,2287,325
4166,73721,log1,1374,1373,324,0,0,0
4167,71267,log0,0,0,0,2371,2288,325
4168,73751,log1,1374,1373,324,0,0,0
4169,71297,log0,0,0,0,2372,2289,325
4170,73781,log1,1375,1374,325,0,0,0
4171,71327,log0,0,0,0,2373,2290,326
4172,73811,log1,1376,1375,325,0,0,0
4173,71357,log0,0,0,0,2374,2291,326
4174,73841,log1,1376,1375,325,0,0,0
4175,71387,log0,0,0,0,2375,2292,326
4176,73871,log1,1377,1376,325,0,0,0
4177,71417,log0,0,0,0,2376,2293,326
4178,73901,log1,1377,1376,325,0,0,0
4179,71447,log0,0,0,0,2377,2294,326
4180,73931,log1,1378,1377,325,0,0,0
4181,71477,log0,0,0,0,2378,2295,326
4182,73961,log1,1379,1378,326,0,0,0
4183,71507,log0,0,0,0,2379,2296,326
4184,73991,log1,1379,1378,326,0,0,0
4185,71537,log0,0,0,0,2380,2297,327
4186,74021,log1,1380,1379,326,0,0,0
4187,71567,log0,0,0,0,2381,2298,327
4188,74051,log1,1380,1379,326,0,0,0
4189,71597,log0,0,0,0,2382,2299,327
4190,74081,log1,1381,1380,326,0,0,0
4191,71627,log0,0,0,0,2383,2300,327
4192,74111,log1,1382,1381,326,0,0,0
4193,71657,log0,0,0,0,2384,2301,327
4194,74141,log1,1382,1381,326,0,0,0
4195,71687,log0,0,0,0,2385,2302,327
4196,74171,log1,1383,1382,327,0,0,0
4197,71717,log0,0,0,0,2386,2303,327
4198,74201,log1,1383,1382,327,0,0,0
4199,71747,log0,0,0,0,2387,2304,328
4200,74231,log1,1384,1383,327,0,0,0
4201,71777,log0,0,0,0,2388,2305,328
4202,74261,log1,1385,1384,327,0,0,0
4203,71807,log0,0,0,0,2389,2306,328
4204,74291,log1,1385,1384,327,0,0,0
4205,71837,log0,0,0,0,2390,2307,328
4206,74321,log1,1386,1385,327,0,0,0
4207,71867,log0,0,0,0,2391,2308,328
4208,74351,log1,1386,1385,327,0,0,0
4209,71897,log0,0,0,0,2392,2309,328
4210,74381,log1,1387,1386,328,0,0,0
4211,71927,log0,0,0,0,2393,2310,328
4212,74411,log1,1388,1387,328,0,0,0
4213,71957,log0,0,0,0,2394,2311,329
4214,74441,log1,1388,1387,328,0,0,0
4215,71987,log0,0,0,0,2395,2312,329
4216,74471,log1,1389,1388,328,0,0,0
4217,72017,log0,0,0,0,2396,2313,329
