,timestamp,logNumber,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,UAV0x,UAV0y,UAV0z,UAV1x,UAV1y,UAV1z,distance_3_to_1
182,137605,0,9862,5503,1056,4430,240,0.8968451,0.9157992,0.38663998,-1.0885046,-0.58090883,0.36883524,1.3388464397667628
183,137625,0,9863,5504,1056,4431,239,0.896847,0.91579646,0.38664225,-1.0883797,-0.5808084,0.37361032,1.3388464960720536
184,137645,0,9864,5505,1056,4432,240,0.8968444,0.91580534,0.38664213,-1.0879581,-0.58063805,0.37576512,1.3388507797148457
185,137665,0,9865,5506,1056,4433,240,0.89685005,0.91579586,0.38663277,-1.0879859,-0.5800536,0.37812966,1.3388453878033642
186,137685,0,9866,5507,1057,4433,237,0.8968439,0.91579586,0.38664523,-1.0870308,-0.5797554,0.38271755,1.3388448728162856
187,137705,0,9867,5508,1057,4434,238,0.8968532,0.9157975,0.3866332,-1.0869064,-0.57881683,0.38476384,1.338848725246861
188,137725,0,9868,5509,1057,4435,238,0.8968475,0.9157966,0.38664305,-1.0863073,-0.57862484,0.3870669,1.3388471294069935
189,137745,0,9869,5510,1057,4436,238,0.89684767,0.9157911,0.3866347,-1.0857297,-0.5779141,0.38942605,1.338841088472554
190,137765,0,9870,5511,1058,4436,238,0.8968505,0.91580003,0.38663232,-1.0849969,-0.57718253,0.39162862,1.3388484320798195
191,137785,0,9871,5512,1058,4437,238,0.8968547,0.9158006,0.38664192,-1.0840054,-0.5765568,0.39470762,1.3388543651793137
192,137805,0,9872,5513,1058,4438,239,0.89684933,0.9158046,0.3866417,-1.0826356,-0.5755059,0.39692855,1.3388534839070156
193,137825,0,9873,5514,1058,4439,238,0.89684576,0.91580683,0.3866391,-1.0817512,-0.57460195,0.39932233,1.338851839447209
194,137845,0,9873,5514,1058,4439,238,0.89685196,0.91580546,0.38663828,-1.0801513,-0.5737746,0.40221682,1.3388548217474106
195,137865,0,9875,5515,1059,4439,231,0.89684814,0.915802,0.38664535,-1.0788532,-0.5717791,0.40454486,1.3388519414475657
196,137885,0,9876,5516,1059,4440,233,0.89684904,0.91580063,0.3866374,-1.0773231,-0.5705748,0.40634248,1.3388493046906689
